" 7194","022043","SEA/WATER TEMPERATURE","6.25"
" 7195","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7196","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7197","007063","DEPTH BELOW SEA/WATER SURFACE (M)","828.09"
" 7198","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7199","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7200","022043","SEA/WATER TEMPERATURE","6.25"
" 7201","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7202","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7203","007063","DEPTH BELOW SEA/WATER SURFACE (M)","828.81"
" 7204","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7205","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7206","022043","SEA/WATER TEMPERATURE","6.25"
" 7207","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7208","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7209","007063","DEPTH BELOW SEA/WATER SURFACE (M)","829.54"
" 7210","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7211","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7212","022043","SEA/WATER TEMPERATURE","6.25"
" 7213","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7214","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7215","007063","DEPTH BELOW SEA/WATER SURFACE (M)","830.26"
" 7216","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7217","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7218","022043","SEA/WATER TEMPERATURE","6.25"
" 7219","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7220","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7221","007063","DEPTH BELOW SEA/WATER SURFACE (M)","830.98"
" 7222","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7223","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7224","022043","SEA/WATER TEMPERATURE","6.25"
" 7225","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7226","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7227","007063","DEPTH BELOW SEA/WATER SURFACE (M)","831.71"
" 7228","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7229","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7230","022043","SEA/WATER TEMPERATURE","6.25"
" 7231","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7232","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7233","007063","DEPTH BELOW SEA/WATER SURFACE (M)","832.43"
" 7234","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7235","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7236","022043","SEA/WATER TEMPERATURE","6.25"
" 7237","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7238","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7239","007063","DEPTH BELOW SEA/WATER SURFACE (M)","833.15"
" 7240","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7241","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7242","022043","SEA/WATER TEMPERATURE","6.240000000000009"
" 7243","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7244","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7245","007063","DEPTH BELOW SEA/WATER SURFACE (M)","833.87"
" 7246","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7247","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7248","022043","SEA/WATER TEMPERATURE","6.240000000000009"
" 7249","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7250","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7251","007063","DEPTH BELOW SEA/WATER SURFACE (M)","834.6"
" 7252","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7253","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7254","022043","SEA/WATER TEMPERATURE","6.240000000000009"
" 7255","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7256","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7257","007063","DEPTH BELOW SEA/WATER SURFACE (M)","835.32"
" 7258","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7259","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7260","022043","SEA/WATER TEMPERATURE","6.240000000000009"
" 7261","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7262","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7263","007063","DEPTH BELOW SEA/WATER SURFACE (M)","836.04"
" 7264","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7265","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7266","022043","SEA/WATER TEMPERATURE","6.230000000000018"
" 7267","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7268","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7269","007063","DEPTH BELOW SEA/WATER SURFACE (M)","836.77"
" 7270","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7271","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7272","022043","SEA/WATER TEMPERATURE","6.230000000000018"
" 7273","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7274","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7275","007063","DEPTH BELOW SEA/WATER SURFACE (M)","837.49"
" 7276","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7277","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7278","022043","SEA/WATER TEMPERATURE","6.180000000000007"
" 7279","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7280","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7281","007063","DEPTH BELOW SEA/WATER SURFACE (M)","838.21"
" 7282","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7283","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7284","022043","SEA/WATER TEMPERATURE","6.189999999999998"
" 7285","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7286","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7287","007063","DEPTH BELOW SEA/WATER SURFACE (M)","838.94"
" 7288","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7289","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7290","022043","SEA/WATER TEMPERATURE","6.210000000000036"
" 7291","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7292","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7293","007063","DEPTH BELOW SEA/WATER SURFACE (M)","839.66"
" 7294","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7295","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7296","022043","SEA/WATER TEMPERATURE","6.210000000000036"
" 7297","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7298","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7299","007063","DEPTH BELOW SEA/WATER SURFACE (M)","840.38"
" 7300","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7301","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7302","022043","SEA/WATER TEMPERATURE","6.210000000000036"
" 7303","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7304","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7305","007063","DEPTH BELOW SEA/WATER SURFACE (M)","841.11"
" 7306","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7307","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7308","022043","SEA/WATER TEMPERATURE","6.210000000000036"
" 7309","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7310","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7311","007063","DEPTH BELOW SEA/WATER SURFACE (M)","841.83"
" 7312","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7313","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7314","022043","SEA/WATER TEMPERATURE","6.210000000000036"
" 7315","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7316","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7317","007063","DEPTH BELOW SEA/WATER SURFACE (M)","842.55"
" 7318","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7319","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7320","022043","SEA/WATER TEMPERATURE","6.2000000000000455"
" 7321","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7322","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7323","007063","DEPTH BELOW SEA/WATER SURFACE (M)","843.28"
" 7324","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7325","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7326","022043","SEA/WATER TEMPERATURE","6.180000000000007"
" 7327","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7328","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7329","007063","DEPTH BELOW SEA/WATER SURFACE (M)","844.0"
" 7330","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7331","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7332","022043","SEA/WATER TEMPERATURE","6.170000000000016"
" 7333","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7334","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7335","007063","DEPTH BELOW SEA/WATER SURFACE (M)","844.72"
" 7336","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7337","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7338","022043","SEA/WATER TEMPERATURE","6.160000000000025"
" 7339","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7340","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7341","007063","DEPTH BELOW SEA/WATER SURFACE (M)","845.45"
" 7342","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7343","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7344","022043","SEA/WATER TEMPERATURE","6.160000000000025"
" 7345","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7346","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7347","007063","DEPTH BELOW SEA/WATER SURFACE (M)","846.17"
" 7348","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7349","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7350","022043","SEA/WATER TEMPERATURE","6.150000000000034"
" 7351","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7352","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7353","007063","DEPTH BELOW SEA/WATER SURFACE (M)","846.9"
" 7354","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7355","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7356","022043","SEA/WATER TEMPERATURE","6.150000000000034"
" 7357","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7358","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7359","007063","DEPTH BELOW SEA/WATER SURFACE (M)","847.62"
" 7360","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7361","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7362","022043","SEA/WATER TEMPERATURE","6.150000000000034"
" 7363","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7364","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7365","007063","DEPTH BELOW SEA/WATER SURFACE (M)","848.34"
" 7366","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7367","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7368","022043","SEA/WATER TEMPERATURE","6.150000000000034"
" 7369","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7370","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7371","007063","DEPTH BELOW SEA/WATER SURFACE (M)","849.07"
" 7372","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7373","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7374","022043","SEA/WATER TEMPERATURE","6.150000000000034"
" 7375","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7376","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7377","007063","DEPTH BELOW SEA/WATER SURFACE (M)","849.79"
" 7378","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7379","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7380","022043","SEA/WATER TEMPERATURE","6.150000000000034"
" 7381","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7382","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7383","007063","DEPTH BELOW SEA/WATER SURFACE (M)","850.52"
" 7384","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7385","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7386","022043","SEA/WATER TEMPERATURE","6.150000000000034"
" 7387","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7388","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7389","007063","DEPTH BELOW SEA/WATER SURFACE (M)","851.24"
" 7390","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7391","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7392","022043","SEA/WATER TEMPERATURE","6.150000000000034"
" 7393","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7394","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7395","007063","DEPTH BELOW SEA/WATER SURFACE (M)","851.96"
" 7396","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7397","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7398","022043","SEA/WATER TEMPERATURE","6.150000000000034"
" 7399","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7400","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7401","007063","DEPTH BELOW SEA/WATER SURFACE (M)","852.69"
" 7402","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7403","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7404","022043","SEA/WATER TEMPERATURE","6.140000000000043"
" 7405","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7406","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7407","007063","DEPTH BELOW SEA/WATER SURFACE (M)","853.41"
" 7408","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7409","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7410","022043","SEA/WATER TEMPERATURE","6.140000000000043"
" 7411","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7412","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7413","007063","DEPTH BELOW SEA/WATER SURFACE (M)","854.14"
" 7414","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7415","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7416","022043","SEA/WATER TEMPERATURE","6.140000000000043"
" 7417","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7418","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7419","007063","DEPTH BELOW SEA/WATER SURFACE (M)","854.86"
" 7420","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7421","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7422","022043","SEA/WATER TEMPERATURE","6.150000000000034"
" 7423","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7424","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7425","007063","DEPTH BELOW SEA/WATER SURFACE (M)","855.58"
" 7426","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7427","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7428","022043","SEA/WATER TEMPERATURE","6.150000000000034"
" 7429","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7430","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7431","007063","DEPTH BELOW SEA/WATER SURFACE (M)","856.31"
" 7432","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7433","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7434","022043","SEA/WATER TEMPERATURE","6.140000000000043"
" 7435","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7436","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7437","007063","DEPTH BELOW SEA/WATER SURFACE (M)","857.03"
" 7438","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7439","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7440","022043","SEA/WATER TEMPERATURE","6.140000000000043"
" 7441","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7442","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7443","007063","DEPTH BELOW SEA/WATER SURFACE (M)","857.76"
" 7444","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7445","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7446","022043","SEA/WATER TEMPERATURE","6.140000000000043"
" 7447","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7448","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7449","007063","DEPTH BELOW SEA/WATER SURFACE (M)","858.48"
" 7450","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7451","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7452","022043","SEA/WATER TEMPERATURE","6.140000000000043"
" 7453","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7454","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7455","007063","DEPTH BELOW SEA/WATER SURFACE (M)","859.21"
" 7456","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7457","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7458","022043","SEA/WATER TEMPERATURE","6.1299999999999955"
" 7459","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7460","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7461","007063","DEPTH BELOW SEA/WATER SURFACE (M)","859.93"
" 7462","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7463","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7464","022043","SEA/WATER TEMPERATURE","6.1200000000000045"
" 7465","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7466","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7467","007063","DEPTH BELOW SEA/WATER SURFACE (M)","860.66"
" 7468","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7469","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7470","022043","SEA/WATER TEMPERATURE","6.100000000000023"
" 7471","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7472","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7473","007063","DEPTH BELOW SEA/WATER SURFACE (M)","861.38"
" 7474","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7475","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7476","022043","SEA/WATER TEMPERATURE","6.110000000000014"
" 7477","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7478","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7479","007063","DEPTH BELOW SEA/WATER SURFACE (M)","862.11"
" 7480","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7481","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7482","022043","SEA/WATER TEMPERATURE","6.100000000000023"
" 7483","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7484","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7485","007063","DEPTH BELOW SEA/WATER SURFACE (M)","862.83"
" 7486","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7487","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7488","022043","SEA/WATER TEMPERATURE","6.100000000000023"
" 7489","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7490","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7491","007063","DEPTH BELOW SEA/WATER SURFACE (M)","863.56"
" 7492","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7493","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7494","022043","SEA/WATER TEMPERATURE","6.080000000000041"
" 7495","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7496","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7497","007063","DEPTH BELOW SEA/WATER SURFACE (M)","864.28"
" 7498","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7499","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7500","022043","SEA/WATER TEMPERATURE","6.060000000000002"
" 7501","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7502","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7503","007063","DEPTH BELOW SEA/WATER SURFACE (M)","865.0"
" 7504","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7505","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7506","022043","SEA/WATER TEMPERATURE","6.050000000000011"
" 7507","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7508","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7509","007063","DEPTH BELOW SEA/WATER SURFACE (M)","865.73"
" 7510","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7511","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7512","022043","SEA/WATER TEMPERATURE","6.050000000000011"
" 7513","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7514","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7515","007063","DEPTH BELOW SEA/WATER SURFACE (M)","866.45"
" 7516","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7517","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7518","022043","SEA/WATER TEMPERATURE","6.050000000000011"
" 7519","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7520","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7521","007063","DEPTH BELOW SEA/WATER SURFACE (M)","867.18"
" 7522","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7523","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7524","022043","SEA/WATER TEMPERATURE","6.050000000000011"
" 7525","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7526","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7527","007063","DEPTH BELOW SEA/WATER SURFACE (M)","867.91"
" 7528","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7529","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7530","022043","SEA/WATER TEMPERATURE","6.050000000000011"
" 7531","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7532","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7533","007063","DEPTH BELOW SEA/WATER SURFACE (M)","868.63"
" 7534","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7535","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7536","022043","SEA/WATER TEMPERATURE","6.050000000000011"
" 7537","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7538","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7539","007063","DEPTH BELOW SEA/WATER SURFACE (M)","869.36"
" 7540","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7541","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7542","022043","SEA/WATER TEMPERATURE","6.050000000000011"
" 7543","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7544","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7545","007063","DEPTH BELOW SEA/WATER SURFACE (M)","870.08"
" 7546","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7547","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7548","022043","SEA/WATER TEMPERATURE","6.050000000000011"
" 7549","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7550","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7551","007063","DEPTH BELOW SEA/WATER SURFACE (M)","870.81"
" 7552","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7553","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7554","022043","SEA/WATER TEMPERATURE","6.050000000000011"
" 7555","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7556","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7557","007063","DEPTH BELOW SEA/WATER SURFACE (M)","871.53"
" 7558","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7559","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7560","022043","SEA/WATER TEMPERATURE","6.0400000000000205"
" 7561","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7562","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7563","007063","DEPTH BELOW SEA/WATER SURFACE (M)","872.26"
" 7564","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7565","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7566","022043","SEA/WATER TEMPERATURE","6.03000000000003"
" 7567","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7568","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7569","007063","DEPTH BELOW SEA/WATER SURFACE (M)","872.98"
" 7570","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7571","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7572","022043","SEA/WATER TEMPERATURE","6.020000000000039"
" 7573","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7574","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7575","007063","DEPTH BELOW SEA/WATER SURFACE (M)","873.71"
" 7576","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7577","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7578","022043","SEA/WATER TEMPERATURE","6.020000000000039"
" 7579","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7580","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7581","007063","DEPTH BELOW SEA/WATER SURFACE (M)","874.43"
" 7582","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7583","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7584","022043","SEA/WATER TEMPERATURE","6.010000000000048"
" 7585","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7586","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7587","007063","DEPTH BELOW SEA/WATER SURFACE (M)","875.16"
" 7588","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7589","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7590","022043","SEA/WATER TEMPERATURE","6.010000000000048"
" 7591","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7592","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7593","007063","DEPTH BELOW SEA/WATER SURFACE (M)","875.88"
" 7594","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
" 7595","033050","GLOBAL GTSPP QUALITY FLAG","9"
" 7596","022043","SEA/WATER TEMPERATURE","6.010000000000048"
" 7597","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
" 7598","033050","GLOBAL GTSPP QUALITY FLAG","1"
" 7599","007063","DEPTH BELOW SEA/WATER SURFACE (M)","876.61"
